Year,CLIENT_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,CREATED_DATE,ACTIVE
2020,1483247777,"AMI GROUP, LLC",205 NORTH MICHIGAN AVENUE,SUITE 1019,CHICAGO,IL,60601,UNITED STATES,01/13/2020,Y
2022,3712021506,RACINE PRODUCT INC.,1028 EASTERN AVENUE,,BELLWOOD,IL,60104,UNITED STATES,10/19/2022,Y
2017,357182595,"APPLE, INC",1 INFINITE LOOP,,CUPERTINO,CA,95014,UNITED STATES,,Y
2019,648723770,"PATEL, JAGADISH",4632 N LAMON AVE,,CHICAGO,IL,60630,UNITED STATES,07/29/2019,Y
2018,2227643329,CITY CLUB APARTMENTS,31700 MIDDLEBELT ROAD,SUITE 140,FARMINGTON HILLS,MI,48334,UNITED STATES,01/12/2017,Y
2022,3194749820,AT&T ILLINOIS,225 WEST RANDOLPH ST. FLOOR 27A,,CHICAGO,IL,60606,UNITED STATES,01/30/2013,Y
2022,3888253433,WABASH SOUTHLOOP PARTNERS LLC C/O AYMAN AND NADEYA KHALIL,1740 N KIMBALL,,CHICAGO,IL,60647,UNITED STATES,10/19/2022,Y
2016,1188783448,ILLINOIS HOSPITAL ASSOCIATION,1151 EAST WARRENVILLE ROAD,PO BOX 3015,NAPERVILLE,IL,60566,UNITED STATES,01/14/2016,Y
2016,1479968877,WORKDAY,6320 STONERIDGE MALL RD,,PLEASANTON,CA,94588,UNITED STATES,01/14/2014,Y
2018,1661633346,ARCHI DORATI CORPORATION,6839 N. WILDWOOD,,CHICAGO,IL,60646,UNITED STATES,09/10/2018,Y
2018,2786264384,IGOR MICHIN C/O GRAND PROPERTIES INTL LLC,601 SKOKIE BLVD,UNIT 503,NORTHBROOK,IL,60062,UNITED STATES,04/23/2018,Y
2019,736558397,"WILLIAM FILAN, LTD",321 N. CLARK ST.,,CHICAGO,IL,60610,UNITED STATES,,Y
2014,3781329594,"RAVENSWOOD STATION, LLC",5215 OLD ORCHARD ROAD,SUITE 130,SKOKIE,IL,60077,UNITED STATES,01/21/2014,Y
2022,2485728663,PRINTMAKERS LLC C/O DEBORAH LADER AND MICHAEL SILVER,4912 N WESTERN AVE,,CHICAGO,IL,60625,UNITED STATES,10/19/2022,Y
2020,3419817355,"THE PARADIES SHOPS, LLC",2849 PACES FERRY ROAD,,ATLANTA,GA,30339,UNITED STATES,10/17/2019,Y
2015,3008089403,PAYEASE P-E ACQUISITION HOLDINGS LLC,4201 N. RAVENSWOOD,,CHICAGO,IL,60613,UNITED STATES,01/20/2015,Y
2022,621956151,RAINA TORRENCE GAS LLC C/O SANJEEV KHATAU,516 GENE DARFLER CT,,NAPERVILLE,IL,60565,UNITED STATES,10/19/2022,Y
2022,459939898,THE MOT X CHANGE,5140 S HYDE PARK BLVD,,CHICAGO,IL,60615,UNITED STATES,10/19/2022,Y
2015,2555416491,GIBSONS RESTAURANT GROUP,1028 N RUSH ST,,CHICAGO,IL,60611,UNITED STATES,07/21/2015,Y
2018,3023557160,"JCDECAUX NORTH AMERICA, INC",350 FIFTH AVENUE,73RD FLOOR,NEW YORK,NY,10118,UNITED STATES,01/03/2018,Y
2022,42119157,GUARANTEED INVESTMENTS,601 S CALIFORNIA AVE,,CHICAGO,IL,60612,UNITED STATES,10/19/2022,Y
2014,866855355,"WALSH, THOMAS - UNDER ARMOUR",1020 HULL ST.,,BALTIMORE,MD,21230,UNITED STATES,06/23/2014,Y
2018,155532420,ZOLL MEDICAL CORPORATION,269 MILL ROAD,,CHELMSFORD,MA,01824,UNITED STATES,08/17/2018,Y
2022,140029230,HAPPY RIVER LLC-711 C/O ANDREW AND JONAS DASILVA,3115 W AUGUSTA,,CHICAGO,IL,60622,UNITED STATES,10/19/2022,Y
2015,2729914959,FEDERAL SIGNAL CORPORATION,2645 FEDERAL SIGNAL DRIVE,,UNIVERSITY PARK,IL,60484,UNITED STATES,05/06/2013,Y
2019,2296172431,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",383 MADISON AVENUE,,NEW YORK,NY,10017,UNITED STATES,02/19/2019,Y
2017,2478535042,"DRAPER & KRAMER, INC",33 WEST MONROE ST.,STE. 1900,CHICAGO,IL,60603,UNITED STATES,10/21/2013,Y
2020,2673406109,SAP PUBLIC SERVICES,RONALD REAGAN BUILDING,"INTERNATIONAL TRADE CENTER 1300 PENNSYLVANIA AVE NW, SUITE 600",WASHINGTON,DC,20004,UNITED STATES,01/23/2018,Y
2022,1515338105,MY MANAGEMENT INC C/O MOHAMMAD YAQOOB,8060 LAWNDALE,,SKOKIE,IL,60076,UNITED STATES,10/19/2022,Y
2022,1490786390,THE REVIVAL LLC,1160 E. 55TH STREET,,CHICAGO,IL,60615,UNITED STATES,10/19/2022,Y
2015,948107624,"GLOBAL BUILDERS, INC.",2245 S MICHIGAN AVE,,CHICAGO,IL,60616,UNITED STATES,02/05/2015,Y
2014,1991955636,SHORENSTEIN PROPERTIES LLC,850 THIRD AVE.,17TH FLOOR,NEW YORK,NY,10022,UNITED STATES,09/11/2014,Y
2019,4159604688,REYES KURSON,"328 S JEFFERSON, STE. 909",,CHICAGO,IL,60661,UNITED STATES,01/22/2018,Y
2019,3172421718,"GB LICENSE, LLC",454 N. 12TH ST.,,PHILADELPHIA,PA,191230000,UNITED STATES,03/18/2019,Y
2022,808407698,"PULLMAN HOTEL GROUP, LLC",10232 D SOUTH PROSPECT AVE,,CHICAGO,IL,60643,UNITED STATES,10/19/2022,Y
2020,254688405,"JONES CHICAGO REAL PROPERTY II, LLC",7300 W. SAHARA AVENUE,,LAS VEGAS,NV,89117,UNITED STATES,01/22/2019,Y
2014,2559318889,L.V.M. CORPORATION,601 W. DIVERSEY PKWY,,CHICAGO,IL,60614,UNITED STATES,01/19/2015,Y
2016,852912729,"ML REALTY PARTNERS, LLC",ONE PIERCE PLACE,SUITE 450,ITASCA,IL,60143,UNITED STATES,01/20/2014,Y
2017,3541819916,"SPINS, LLC",222 W. HUBBARD ST.,SUITE 300,CHICAGO,IL,60657,UNITED STATES,02/01/2017,Y
2015,3402131653,"KAEDING, DAVID",1744 N CALIFORNIA,,CHICAGO,IL,60647,UNITED STATES,09/01/2015,Y
2015,2499060327,"MBZ PROPERTIES, LLC",625 W. 31ST STREET,,CHICAGO,IL,60616,UNITED STATES,08/28/2015,Y
2019,2501918406,"CA RESIDENTIAL STATE/HURON, LLC","130 E. RANDOLPH ST., STE 2100",,CHICAGO,IL,60601,UNITED STATES,04/17/2019,Y
2016,1323277831,"SZURA, SABINA",3023 N CLARK,,CHICAGO,IL,60657,UNITED STATES,10/13/2016,Y
2020,481326372,AMERICAN BEVERAGE ASSOCIATION,"C/O NIELSEN MERKSAMER, ET AL.","2350 KERNER BLVD., STE. 250",SAN RAFAEL,CA,94901,UNITED STATES,01/18/2013,Y
2019,1056362820,PNC CAPITAL MARKETS LLC,225 FIFTH AVENUE,,PITTSBURGH,PA,15222,UNITED STATES,01/25/2018,Y
2020,1266048098,"STIFEL, NICOLAUS & COMPANY, INCORPORATED","70 WEST MADISON STREET,",,CHICAGO,IL,60602,UNITED STATES,01/19/2017,Y
2016,2420324757,RELATED MIDWEST,350 W. HUBBARD ST. #301,,CHICAGO,IL,60610,UNITED STATES,,Y
2016,725116293,ALTRIA CLIENT SERVIES INC.,101 CONSTITUTION AVENUE NW,SUITE 400W,WASHINGTON,DC,20001,UNITED STATES,09/24/2012,Y
2017,2352132925,"202-220 PROPERTY OWNER, LLC",190 E. RANDOLPH STREET,SUITE 2100,CHICAGO,IL,60601,UNITED STATES,08/25/2017,Y
2019,1787935822,KNICKPOINT REAL ESTATE LLC,555 WEST MADISON AVENUE,6TH FLOOR,NEW YORK,NY,10022,UNITED STATES,10/22/2019,Y
2017,1797422871,STERLING BAY COMPANIES,325 N. WELLS STREET,SUITE 1000,CHICAGO,IL,60610,UNITED STATES,01/23/2017,Y
2017,215578967,CA VENTURES/K GILES LLC,130 E. RANDOLPH ST - SUITE 2100,,CHICAGO,IL,60601,UNITED STATES,07/19/2017,Y
2019,3189614610,"JARA, EDNY",1849 NORTH PULASKI ROAD,,CHICAGO,IL,60639,UNITED STATES,11/27/2019,Y
2018,2244971285,"TCHONOV, KRISTINA",1117 N. DEARBORN ST,,CHICAGO,IL,60610,UNITED STATES,10/02/2018,Y
2014,2200254307,WHEELER COLEMAN,9038 S. BENNETT,,CHICAGO,IL,60617,UNITED STATES,01/13/2014,Y
2017,1463620104,HARVESTONS SECURITIES INC,"8301 E. PRENTICE AVE, STE 305",,GREENWOOD VILLAGE,CO,80111,UNITED STATES,,Y
2021,3445064077,FERN HILL,2339 W. WINNEMAC AVENUE,,CHICAGO,IL,60625,UNITED STATES,07/20/2021,Y
2021,2145989877,DDG PARTNERS,60 HUDSON STREET,,NEW YORK,NY,10013,UNITED STATES,03/06/2019,Y
2021,3043090949,"MF/CHG II, LLC 1415 W. MORSE LLC",1415 W. MORSE AVE.,,CHICAGO,IL,60626,UNITED STATES,07/20/2021,Y
2021,1231028106,UI LABS D/B/A MXD USA,1415 N. CHERRY AVENUE,,CHICAGO,IL,60642,UNITED STATES,07/20/2021,Y
2021,464438608,FULTON STREET CO.,"1035 N. DEARBORN ST., UNIT 10E",,CHICAGO,IL,60610,UNITED STATES,07/20/2021,Y
2021,1018440822,VISTA PROPERTY HOLDINGS,"2 ETHEL ROAD, SUITE 205A",,EDISON,NJ,08817,UNITED STATES,07/20/2021,Y
2021,3459653231,"ANDY'S FROZEN CUSTARD, INC.",211 E. WATER STREET,,SPRINGFIELD,MO,65806,UNITED STATES,07/20/2021,Y
2021,2404258645,ALEJANDRA AREVALO,6341 W HENDERSON ST,,CHICAGO,IL,60634,UNITED STATES,04/10/2020,Y
2020,2545709330,ENVIRONMENTAL COMMUNITY DEVELOPMENT COMPANY,250 PARKWAY DRIVE,SUITE 120,LINCOLNSHIRE,IL,60069,UNITED STATES,10/29/2019,Y
2016,2211920875,TEAMSTERS JOINT COUNCIL #25,1645 W. JACKSON,,CHICAGO,IL,60602,UNITED STATES,01/21/2013,Y
2019,1273614438,"UNITEHERE, LOCAL 1","218 S. WABASH, 7TH FLOOR",,CHICAGO,IL,60604,UNITED STATES,01/25/2019,Y
2020,2963080382,NOEL ROMAN,1628 N HARDING AVE,,CHICAGO,IL,60647,UNITED STATES,01/21/2020,Y
2017,2939591381,"CATALYST CONSULTING GROUP, INC.","211 W. WACKER DRIVE, SUITE 450",,CHICAGO,IL,60606,UNITED STATES,03/14/2017,Y
2018,1104621653,RELATED MIDWEST,350 W. HUBBARD STREET,SUITE 300,CHICAGO,IL,60654,UNITED STATES,01/16/2015,Y
2022,2571848830,ORACLE INC,1910 ORACLE WAY,,RESTON,VA,20190,UNITED STATES,09/14/2012,Y
2015,785668514,"OSWALD, JOSEPH",10301 S HOYNE,,CHICAGO,IL,60601,UNITED STATES,06/29/2015,Y
2022,1878557476,BELLA NOIR,4761 S. CHAMPLAIN,,CHICAGO,IL,60615,UNITED STATES,10/19/2022,Y
2014,1451933573,UNITE HERE LOCAL 1,218 S WABASH AVE,7TH FLR,CHICAGO`,IL,60604,UNITED STATES,01/22/2014,Y
2022,812076253,VALWORK PROPERTIES LLC C/O ANGELA VALAVANIS,922 DAVIS STREET,,EVANSTON,IL,60201,UNITED STATES,10/19/2022,Y
2017,1149848705,COMMUNITY REDEVELOPMENT INITIATIVE,"2935 N CLYBOURN, UNIT 203",,CHICAGO,IL,60618,UNITED STATES,07/18/2017,Y
2022,2139685140,"FOODCAST, INC.",228 HAMILTON AVENUE,,PALO ALTO,CA,94301,UNITED STATES,10/19/2022,Y
2018,2759770093,KELLOGG COMPANY,1 KELLOGG SQUARE,,BATTLE CREEK,MI,49016,UNITED STATES,01/20/2016,Y
2018,2669793252,"MERCURY SKYLINE YACHT CHARTERS, INC.",1242 W. NORTHWEST HWY,DBA CHICAGO'S FIRST LADY CRUISES,PALATINE,IL,60067,UNITED STATES,01/24/2018,Y
2022,140947144,CHICAGO TRANSIT AUTHORITY,567 W. LAKE ST.,,CHICAGO,IL,60661,UNITED STATES,,Y
2022,40605599,3300 W. PERSHING LLC,"5901 N. CICERO AVE., STE. 303",,CHICAGO,IL,60646,UNITED STATES,01/26/2021,Y
2018,1808307919,CHRISTOPHER HOUSE,1611 W. DIVISION ST.,,CHICAGO,IL,60622,UNITED STATES,06/14/2018,Y
2022,2474572655,CHICAGO RETAIL MERCHANTS ASSOC.,"216 W. JACKSON, STE 915",,CHICAGO,IL,60606,UNITED STATES,01/02/2019,Y
2018,2347498305,RAI SERVICES COMPANY,P.O. BOX 464,,WINSTON-SALEM,NC,27102,UNITED STATES,01/22/2013,Y
2014,4075299338,"WILLIAM BLAIR & CO., LLC",222 W. ADAMS ST.,,CHICAGO,IL,60606,UNITED STATES,,Y
2017,425110065,AMAZON.COM,126 C STREET NW,,WASHINGTON,DC,20001,UNITED STATES,12/31/2014,Y
2017,3597322600,TRIVIEW,2211 N ELSTON AVE,SUITE 301,CHICAGO,IL,60614,UNITED STATES,10/03/2017,Y
2014,4023165916,BRETT SCHULTZ,2506 N. CLARK STREET,,CHICAGO,IL,60614,UNITED STATES,01/20/2015,Y
2018,3603035790,M. FISHMAN & CO,3240 W. FULLERTON PKWY,,CHICAGO,IL,60647,UNITED STATES,,Y
2014,838707710,SUN FINANCIAL,1603 EAST 19TH,SUITE 220,EDMOND,OK,73013,UNITED STATES,09/09/2013,Y
2022,1885347235,SAS INSTITUTE INC.,100 SAS CAMPUS DR,,CARY,NC,27513,UNITED STATES,01/03/2014,Y
2022,1030210619,THE HABITAT COMPANY LLC,350 W. HUBBARD STREET,SUITE 500,CHICAGO,IL,60654,UNITED STATES,05/08/2017,Y
2017,1646025551,LEDCOR CONSTRUCTION,6405 MIRA MESA BLVD,STE 100,SAN DIEGO,CA,92121,UNITED STATES,07/12/2016,Y
2015,3499391618,TED WYNN,2734 WEST SUPERIOR,,CHICAGO,IL,60612,UNITED STATES,12/05/2013,Y
2014,344985367,CITIGROUP GLOBAL MARKETS INC.,388 GREENWICH STREET,,NEW YORK,NY,10013,UNITED STATES,01/17/2014,Y
2022,3510649125,DISTILLED SPIRITS COUNCIL OF UNITED STATES,"1250 EYE STREET, N.W.",,WASHINGTON,DC,20005,UNITED STATES,,Y
2015,91001427,OSPREY CAPITAL LLC,825 GREEN BAY RD,STE. 100,WILMETTE,IL,60091,UNITED STATES,10/17/2014,Y
2017,501934003,"CROSSROADS DEVELOPMENT PARTNERS, LLC",1300 E. WOODFIELD,SUITE 150,SCHAUMBURG,IL,60173,UNITED STATES,01/23/2017,Y
2014,2482821369,WENDY'S COMPANY,1155 PERIMETER CENTER WEST,12TH FLR,ATLANTA,GA,30338,UNITED STATES,04/22/2013,Y
2016,1556498631,"PHIL STEFANI SIGNATURE EVENTS, LLC",1300 W. HUBBARD STREET,,CHICAGO,IL,60642,UNITED STATES,03/02/2016,Y
2023,3629242728,NATURE'S GRACE AND WELLNESS,230 E VAN FOSSEN ROAD,PO BOX 223,VERMONT,IL,61484,UNITED STATES,11/22/2022,Y
2018,3790226131,"EXPEDIA, INC.",1120 G STREET NW,SUITE 410,WASHINGTON,DC,20005,UNITED STATES,05/19/2016,Y
2020,1691044133,THE PEOPLES GAS LIGHT AND COKE COMPANY,130 E. RANDOLPH,23RD FLOOR,CHICAGO,IL,60601,UNITED STATES,01/18/2013,Y
2023,2555416491,GIBSONS RESTAURANT GROUP,1028 N RUSH ST,,CHICAGO,IL,60611,UNITED STATES,07/21/2015,Y
2019,2535944126,MUSEUM OF CONTEMPORARY ART,220 E. CHICAGO AVE,,CHICAGO,IL,60611,UNITED STATES,,Y
2017,1467400375,BERGHOFF RESTAURANT COMPANY OF DELAWARE,17 WEST ADAMS STREET,,CHICAGO,IL,60603,UNITED STATES,11/09/2015,Y
2015,3607269143,"SHUBERT DEVELOPMENT PARTNERS, LLC",270 SANT PAUL STREET,,DENVER,CO,80206,UNITED STATES,03/24/2015,Y
2017,3005572029,"PARRITZ, ARI",819 FOSTER,,EVANSTON,IL,60201,UNITED STATES,01/31/2017,Y
2022,298154074,TIMOTHY MCLOUGHLIN,2159 NORTH CLAREMONT,,CHICAGO,IL,60647,UNITED STATES,01/13/2022,Y
2016,2527345187,MARK J. FARY,6808 W. ARCHER AVENUE,,CHICAGO,IL,60638,UNITED STATES,07/08/2015,Y
2022,506103063,SALONLB,1010 WEST 35TH STREET,,CHICAGO,IL,60609,UNITED STATES,01/19/2021,Y
2019,2794834405,"URW AIRPORTS, LLC",2049 CENTURY PARK EAST,41ST FL,LOS ANGELES,CA,90067,UNITED STATES,01/15/2019,Y
2020,4257978572,CELADON HOLDINGS,1128 GREENLEAF,"C/O NEW CITY AFFORDABLE, L.P.",WILMETTE,IL,60091,UNITED STATES,04/25/2019,Y
2018,1594599597,JUSTARA LLC C/O JUSTIN OBRIECHT & LIN BOATRIGHT,3500 N CLARK ST,,CHICAGO,IL,60657,UNITED STATES,04/20/2018,Y
2014,4183575991,"AG-OCG 360 N. MICHIGAN, L.L.C.","OXFORD CAPITAL PARTNERS, INC., ATTN: JOHN W. RUTLEDGE","350 W. HUBBARD, SUITE 440",CHICAGO,IL,60654,UNITED STATES,08/20/2013,Y
2014,4238631114,CHICAGO ASSOCIATION OF REALTORS,200 S. MICHIGAN AVE.,STE 400,CHICAGO,IL,60604,UNITED STATES,01/16/2013,Y
2017,3473245773,"LEEP GROUP, LLC",2756-2758 W FULLERTON,3RD FLOOR,CHICAGO,IL,60147,UNITED STATES,07/17/2017,Y
2022,502346354,WORKSTORM,191 NORTH WACKER DRIVE,STE 1125,CHICAGO,IL,60606,UNITED STATES,10/20/2022,Y
2022,1170533907,JEFFREY BRENNAN,1741 N MOZART ST,,CHICAGO,IL,60647,UNITED STATES,10/20/2022,Y
2018,4238742771,METRON-FARNIER,5665 AIRPORT BLVD,,BOULDER,CO,80301,UNITED STATES,05/02/2012,Y
2016,2367121887,WESTFIELD GROUP,11601 WILSHIRE BOULEVARD,11TH FLOOR,LOS ANGELES,CA,90025,UNITED STATES,01/22/2013,Y
2022,1156045351,KYLE GLASCOTT,2156 NORTH HALSTED AVE,,CHICAGO,IL,60614,UNITED STATES,10/20/2022,Y
2017,4227682324,SIEMENS CORPORATION,"300 NEW JERSEY AVE., NW",,WASHINGTON,DC,20001,UNITED STATES,01/19/2017,Y
2019,1680003615,LEO RAZKO & STEVE KOMIE C/O 1713 N CLYBOURN LLC,338 CARDINAL DR,,BLOOMINGDALE,IL,60108,UNITED STATES,07/22/2019,Y
2022,2362650141,ACCEL ENTERTAINMENT,140 TOWER DRIVE,,BURR RIDGE,IL,60527,UNITED STATES,11/05/2018,Y
2022,3688911869,MAPLEBEAR INC. D/B/A INSTACART,"50 BEALE STREET, #600",,SAN FRANCISCO,CA,94105,UNITED STATES,06/01/2020,Y
2015,1779895277,"MILLENNIUM PARK PLAZA, LLC",C/O PR ACCOUNTING LLC,324 W TOUHY,PARK RIDGE,IL,60068,UNITED STATES,03/12/2013,Y
2022,1294510240,"ICBG, INC.",20 WEST KINZIE STREET,17TH FLOOR,CHICAGO,IL,60654,UNITED STATES,05/12/2020,Y
2016,2396177171,AMTRUST REALTY,111 E. WACKER DRIVE,,CHICAGO,IL,60601,UNITED STATES,01/15/2016,Y
2017,228699173,BEST BUY,7601 PENN AVENUE S,,RICHFIELD,MN,55423,UNITED STATES,12/21/2016,Y
2014,2566138077,WALGREENS,104 WILMOT RD,,DEERFIELD,IL,60015,UNITED STATES,09/13/2012,Y
2022,1453783565,TRIEU VU,2132 W MADISON ST. APT 2,,CHICAGO,IL,60612,UNITED STATES,07/16/2021,Y
2021,558148499,"BFS II, LLC",119 N. PEORIA,##B,CHICAGO,IL,60607,UNITED STATES,01/13/2022,Y
2014,3239416511,UBER TECHNOLOGIES,624 E PLEASANT ST,,MILWAUKEE,WI,53202,UNITED STATES,03/24/2014,Y
2015,715201486,CHICAGO NEIGHBORHOOD INITIATIVES,1000 E. 111TH STREET,,CHICAGO,IL,60628,UNITED STATES,01/09/2015,Y
2014,3514190501,PLS FINANCIAL SERVICES,1 S WACKER DRIVE,36TH FLOOR,CHICAGO,IL,60606,UNITED STATES,01/18/2013,Y
2016,4100113083,"RYAN, MARY",10311 S CALIFORNIA,,CHICAGO,IL,60643,UNITED STATES,01/11/2017,Y
2014,310678352,VERIZON WIRELESS,"1515 WOODFIELD ROAD, STE 1400",,SCHAUMBURG,IL,60173,UNITED STATES,,Y
2022,574133090,METROPOLITAN WATER RECLAMATION DISTRICT,100 EAST ERIE STREET,,CHICAGO,IL,60611,UNITED STATES,01/18/2017,Y
2014,760272286,HUNT DEVELOPMENT GROUP LLC,980 N MICHIGAN AVE,SUITE 1150,CHICAGO,IL,60611,UNITED STATES,06/24/2013,Y
2017,859070977,RIOT FEST CORPORATION,2300 W. WARREN BLVD.,UNIT 1,CHICAGO,IL,60612,UNITED STATES,06/23/2017,Y
2022,1744521974,BRIDGEPORT SHELL,215 WEST 31ST STREET,,CHICAGO,IL,60609,UNITED STATES,01/19/2021,Y
2022,356243948,CHICAGO AERIAL ARTS,4321 N KNOX,,CHICAGO,IL,60641,UNITED STATES,10/20/2022,Y
2016,2067151697,GENERAL MOTORS LLC,300 RENAISSANCE CENTER,,DETROIT,MI,48265,UNITED STATES,10/20/2016,Y
2020,3050874345,GREEN THUMB INDUSTRIES,325 W. HURON STREET,SUITE 412,CHICAGO,IL,60654,UNITED STATES,09/30/2019,Y
2017,621492798,"NEW CONGRESS, LLC",134 N. LASALLE ST.,SUITE 1220,CHICAGO,IL,60602,UNITED STATES,10/18/2017,Y
2017,3797491347,"AXON ENTERPRISE, INC.","C/O 28 LIBERTY SHIP WAY, SUITE 2815",,SAUSALITO,CA,94965,UNITED STATES,06/20/2017,Y
2022,2674987550,CLOUD PROPERTY MANAGEMENT LLC; SERIES 2018,5901 NORTH CICERO AVENUE SUITE 303,,CHICAGO,IL,60646,UNITED STATES,10/20/2022,Y
2018,2817636874,EDELSON PC,350 N LASALLE,13TH FLOOR,CHICAGO,IL,60654,UNITED STATES,11/29/2017,Y
2014,2508481045,"SKYWAY CONCESSION COMPANY, LLC",C/O LUKE CHENERY,"223 N. MICHIGAN AVE., SUITE 1980",CHICAGO,IL,60601,UNITED STATES,04/23/2013,Y
2022,2765676184,BICKERDIKE REDEVELOPMENT CORPORATION,2550 W. NORTH AVENUE,,CHICAGO,IL,60647,UNITED STATES,06/02/2015,Y
2016,336499158,"CIGAR ASSOCIATION OF AMERICA, INC","1100 G STREET, NW",SUITE 1050,WASHINGTON,DC,20005,UNITED STATES,01/18/2016,Y
2017,4288984976,MIDWEST INDUSTRIAL METALS CORP. C/O STEVEN CADKIN,615 NORTHWEST AVE,,NORTHLAKE,IL,60164,UNITED STATES,04/20/2017,Y
2020,711417365,NOBLE NETWORK OF CHARTER SCHOOLS,1 NORTH STATE STREET,FLOOR 7-L,CHICAGO,IL,60602,UNITED STATES,06/09/2015,Y
2017,3140979071,BARNETT CAPITAL LTD,450 SKOKIE BLVD,BLDG 600,NORTHBROOK,IL,60062,UNITED STATES,05/18/2012,Y
2022,2504485312,FAMILY GUIDANCE CENTERS.,310 W. CHICAGO AVE.,,CHICAGO,IL,60654-5106,UNITED STATES,01/16/2019,Y
2022,2780540699,FORDE & O'MEARA,191 N WACKER DR,31ST FLOOR,CHICAGO,IL,60606,UNITED STATES,01/13/2022,Y
2019,516357901,"BILL WELDING & FABRICATION, LLC",939 WEST NORTH AVENUE,SUITE 743,CHICAGO,IL,60642,UNITED STATES,09/10/2019,Y
2022,605185830,HSC PLAZA AND BUILDING OPERATIONS LLC,1101 W. WAVELAND AVE,,CHICAGO,IL,60613,UNITED STATES,01/13/2022,Y
2022,4148587268,HICKORY STREET DEVELOPMENT LLC,1101 W. WAVELAND AVE,,CHICAGO,IL,60613,UNITED STATES,01/13/2022,Y
2019,3060330233,SERITAGE GROWTH PROPERTIES,500 FIFTH AVENUE,SUITE 1530,NEW YORK,NY,10110,UNITED STATES,01/17/2019,Y
2018,1996389560,GOODALE CORPORATION,1050 N. STATE ST.,,CHICAGO,IL,60610,UNITED STATES,10/18/2017,Y
2019,3725207182,"CUI, CHARLES",4901 W IRVING PARK RD,,CHICAGO,IL,60641,UNITED STATES,02/25/2019,Y
2022,867989715,"CHICAGO BEVERAGE SYSTEMS, L.L.C.",441 N. KILLBOURN AVENUE,,CHICAGO,IL,60624,UNITED STATES,01/15/2013,Y
2020,276305075,SPIRIT AIRLINES,2800 EXECUTIVE WAY,,MIRAMAR,FL,33025,UNITED STATES,05/07/2015,Y
2014,3019138773,"NEWPORT PROPERTY INVESTORS, LLC",5215 OLD ORCHARD ROAD,SUITE 970,SKOKIE,IL,60077,UNITED STATES,12/09/2013,Y
2019,549908036,"BOYLE, PATRICK",4047 WEST WARWICK AVENUE,,CHICAGO,IL,60641,UNITED STATES,08/28/2019,Y
2022,2102758611,"SARATOGA DEWITT, LLC",222 SOUTH MORGAN,SUITE 4D,CHICAGO,IL,60607,UNITED STATES,01/16/2020,Y
2017,3716909534,JOEL KENNEDY CONSTRUCTING CORP.,2830 N. LINCOLN AVE.,UNIT 1,CHICAGO,IL,60657,UNITED STATES,03/11/2016,Y
2018,2354678003,HDR,8550 W BRYN MAWR AVENUE,SUITE 900,CHICAGO,IL,60631,UNITED STATES,09/27/2017,Y
2020,3581275936,"AMI GROUP, LLC",205 NORTH MICHIGAN AVENUE,SUITE 1910,CHCAGO,IL,60601,UNITED STATES,01/16/2020,Y
2022,3223187128,COYOTE LOGISTICS,2545 W. DIVERSEY AVE.,3RD FLOOR,CHICAGO,IL,60647,UNITED STATES,05/16/2017,Y
2022,3032629703,EASTLAKE MANAGEMENT GROUP,2850 S MICHIGAN AVE,,CHICAGO,IL,60616,UNITED STATES,08/18/2014,Y
2018,4132404957,LAKESHORE AUDIOVISUAL INC,2115 W SUPERIOR,,CHICAGO,IL,60612,UNITED STATES,10/18/2018,Y
2016,3050621127,"AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY, INC",200 VESEY ST,,NEW YORK,NY,10285,UNITED STATES,02/23/2015,Y
2020,54357024,"COEN, PAUL",2511 N. SOUTHPORT AVE,,CHICAGO,IL,60614,UNITED STATES,10/02/2018,Y
2018,2103248478,L&MC INVESTMENTS LLC,2541 W. DIVISION STREET,1ST FLOO,CHICAGO,IL,60622,UNITED STATES,12/02/2015,Y
2019,866061691,TAWANI ENTERPRISES INC,104 S MICHIGAN AVE,SUITE 500,CHICAGO,IL,60603,UNITED STATES,07/14/2017,Y
2017,867989715,"CHICAGO BEVERAGE SYSTEMS, L.L.C.",441 N. KILLBOURN AVENUE,,CHICAGO,IL,60624,UNITED STATES,01/15/2013,Y
2019,2111523087,THE ONIN GROUP,1 PERIMETER PARK S.,SUITE 450N,BIRMINGHAM,AL,35243,UNITED STATES,01/17/2020,Y
2016,1741688519,"RBC CAPITAL MARKETS, LLC",THREE WORLD FINANCIAL CENTER,200 VESEY ST.,NEW YORK,NY,10281,UNITED STATES,08/22/2014,Y
2019,194615598,TAMIR KALOTI,"904 E. PEARSON ST., STE. 503",,MILWAUKEE,WI,53202,UNITED STATES,01/08/2019,Y
2016,69523463,SAINT ANNE'S HOME,1715 WEST CHASE,,CHICAGO,IL,60626,UNITED STATES,11/09/2015,Y
2018,2669253818,"GREYSTAR GP II, LLC",750 BERING DR.,SUITE 300,HOUSTON,TX,77057,UNITED STATES,01/19/2015,Y
2017,531536487,WENDY'S OLD FASHIONED HAMBURGERS,1155 PERIMETER CENTER WEST,12TH FLR,ATLANTA,GA,30338,UNITED STATES,04/22/2013,Y
