COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_TO_OTHERS_EXPENSE,OFFICE_EXPENSE,PERSONAL_SUSTENANCE_EXPENSE,PUBLIC_EDUCATION_EXPENSE,OTHER_EXPENSES,TOTAL_EXPENSES,CLIENT_ID,CLIENT_NAME,CREATED_DATE
2047530913,04/01/2018,06/30/2018,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,2147980706,AT&T,01/08/2019
209484815,07/01/2014,09/30/2014,3996,DONOVAN,W,PEPPER,15000.00,0.00,500.00,0.00,0.00,15750.00,3747438516,WALGREEN CO.,10/10/2014
792078418,01/01/2019,03/31/2019,19481,BRUCE,,MILLIGAN,0.00,0.00,241.13,0.00,0.00,241.13,872878599,"AUTODESK, INC.",04/03/2019
707184879,07/01/2022,09/30/2022,25488,MATTHEW,,ALLEE,0.00,0.00,0.00,0.00,0.00,101.46,3993397646,"UNIVERSAL ASSET MANAGEMENT, INC.",10/18/2022
2376425027,07/01/2022,09/30/2022,25488,MATTHEW,,ALLEE,0.00,0.00,0.00,0.00,0.00,128.75,3670410997,JENNIFER CUSHMAN,10/18/2022
1405117268,01/01/2024,03/31/2024,10821,JAMES,R,WATSON,0.00,0.00,0.00,0.00,0.00,250.00,4161550459,ILLINOIS PETROLEUM COUNCIL,04/02/2024
3010458628,01/01/2018,03/31/2018,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,5230.55,2258993846,"ALLOY PROPERTY COMPANY, LLC",07/16/2018
599538687,10/01/2018,12/31/2018,19481,BRUCE,,MILLIGAN,0.00,0.00,1568.20,0.00,0.00,1568.20,872878599,"AUTODESK, INC.",01/17/2019
1500034813,01/01/2019,03/31/2019,22203,JIM,,LAZARSKI,0.00,0.00,294.43,0.00,0.00,294.43,413645007,CONDUENT INCORPORATED,04/26/2019
1045082075,07/01/2019,09/30/2019,15981,DAN,,LOPEZ,0.00,0.00,122.17,0.00,0.00,122.17,228699173,BEST BUY,10/14/2019
3811264478,04/01/2017,06/30/2017,19002,NICK,,FTIKAS,0.00,75.00,0.00,0.00,75.00,75.00,3858488009,1355 N MILWAUKEE ENTERPRISES LLC C/O JAMES SEIDENBERG,07/20/2017
933204979,07/01/2021,09/30/2021,25138,JORDAN,,POWELL,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,10/14/2021
2103366923,01/01/2019,03/31/2019,5127,PAT,,DOERR,100.00,150.00,140.00,50.00,150.00,565.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,04/22/2019
3737338971,07/01/2017,09/30/2017,3992,VIRGINIA,,PACE,0.00,0.00,0.00,0.00,0.00,250.00,2037841613,CONCORD SHERIDAN LP,10/18/2017
3936158526,01/01/2022,03/31/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,34.77,3981891829,"PILSEN RENTALS, LLC SERIES III",01/18/2023
2440429876,07/01/2018,09/30/2018,6561,RICHARD,,TOTH,0.00,0.00,0.00,0.00,0.00,75.00,1965511253,CKK INVESTMENT INC.,10/10/2018
233586363,07/01/2022,09/30/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,99.11,1030231230,AGAR HOLDINGS LLC -- 1836 W. 18TH SERIES,01/18/2023
3894912209,07/01/2014,09/30/2014,6082,ELIZABETH,,KREGOR,0.00,0.00,2.00,178.18,0.00,180.18,2490530338,INSTITUTE FOR JUSTICE,10/20/2014
2955187051,01/01/2022,03/31/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,300.00,0.00,364.20,2397776152,"SBSS HOLDINGS, LLC",01/18/2023
3032030978,10/01/2014,12/31/2014,4330,MARINA,Y,FAZ-HUPPERT,0.00,0.00,50.00,0.00,0.00,50.00,3538227539,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,01/09/2015
909526772,04/01/2015,06/30/2015,5481,ANITA,B,MAURO,0.00,0.00,0.00,0.00,0.00,43.61,148851252,NORTH COMMUNITY BANK,07/14/2015
2040717374,01/01/2014,03/31/2014,3752,MITCHELL,A,CARRELL,0.00,25.00,0.00,0.00,25.00,75.00,1666535431,"OPTIMA CENTER CHICAGO II, LLC",11/17/2014
1275602942,10/01/2019,12/31/2019,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,75.00,2102758611,"SARATOGA DEWITT, LLC",01/16/2020
1227655417,07/01/2016,09/30/2016,13621,ARTHUR,,WILHELMI,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,10/12/2016
1830557325,04/01/2018,06/30/2018,16801,YUHONG,A,ZHANG,0.00,0.00,141.83,0.00,0.00,141.83,3255146644,AMERICAN AIRLINES,07/16/2018
2662901414,07/01/2022,09/30/2022,25323,JULIE,,DWORKIN,0.00,90.00,478.00,0.00,90.00,568.00,440280861,CHICAGO COALITION FOR THE HOMELESS,10/19/2022
3907198552,07/01/2017,09/30/2017,3836,JOHN,A,DOERRER,0.00,76.00,0.00,0.00,76.00,76.00,864277021,VIA TRANSPORTATION INC,10/04/2017
523255396,07/01/2017,09/30/2017,16081,ALLISON,,SCHRAUB,0.00,0.00,3.41,0.00,0.00,3.41,1386618973,"AIRBNB, INC.",10/18/2017
2108935196,01/01/2023,03/31/2023,5127,PAT,,DOERR,50.00,200.00,200.00,150.00,200.00,690.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,04/25/2023
3604448129,04/01/2019,06/30/2019,19481,BRUCE,,MILLIGAN,0.00,54.44,0.00,0.00,54.44,54.44,872878599,"AUTODESK, INC.",07/10/2019
2097378703,04/01/2018,06/30/2018,3752,MITCHELL,A,CARREL,0.00,0.00,35.00,0.00,0.00,35.00,1290040854,"GREYHOUND LINES, INC.",12/04/2018
975402857,04/01/2022,06/30/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,75.84,1155065145,BELEN GARIBAY,01/18/2023
4103744772,01/01/2024,03/31/2024,25127,JANE,,CHARNEY,0.00,0.00,150.00,0.00,0.00,150.00,101962663,JEWISH UNITED FUND/JEWISH FEDERATION OF METROPOLITAN CHICAGO,04/03/2024
1402431156,10/01/2018,12/31/2018,9082,JOSEPH,E,PILEWSKI,0.00,0.00,45.44,0.00,0.00,45.44,319941043,CHICAGO AND MIDWEST REGIONAL JOINT BOARD - WORKERS UNITED,01/15/2019
3210647697,01/01/2016,03/31/2016,13761,MICHAEL,,AXELROD,0.00,0.00,703.00,0.00,0.00,703.00,932792605,PHILIPS LIGHTING NORTH AMERICA CORP,12/09/2016
2057886836,07/01/2014,09/30/2014,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,136.10,2383919378,SOUTH STREET CAPITAL,10/07/2014
3229152403,04/01/2022,06/30/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,88.41,595634140,CHRIS KAPLON,01/18/2023
980677961,07/01/2014,09/30/2014,9281,MARTY,,SMALL,0.00,0.00,250.00,0.00,0.00,400.00,3381439449,AST CORPORATION,09/30/2014
1104575707,04/01/2014,06/30/2014,4683,LAURIE,T,JONES,0.00,0.00,122.94,0.00,0.00,122.94,1065696572,TARGET CORPORATION,07/10/2014
2267520323,01/01/2019,03/31/2019,16643,SAMUEL,,FRANKLIN,0.00,0.00,40.00,0.00,0.00,40.00,2723655450,CROWN CASTLE,04/11/2019
2370643754,01/01/2019,03/31/2019,3836,JOHN,A,DOERRER,0.00,39.00,0.00,0.00,39.00,39.00,563961300,AMERICAN PETROLIUM INSTITUTE,04/01/2019
3529276076,07/01/2015,09/30/2015,3996,DONOVAN,W,PEPPER,15000.00,0.00,100.00,0.00,0.00,15225.00,3747438516,WALGREEN CO.,10/06/2015
4109483175,10/01/2015,12/31/2015,3752,MITCHELL,A,CARRELL,0.00,0.00,25.00,0.00,0.00,25.00,3455573396,"SHEFFIELD PROPERTIES OF ILLINOIS, INC",01/27/2016
623695808,07/01/2019,09/30/2019,15261,FRANK,C,BOSCO,0.00,0.00,1948.68,0.00,0.00,1948.68,1570551163,THERMO FISHER SCIENTIFIC,10/16/2019
3231185883,01/01/2024,03/31/2024,17661,JAMIE,,MORRISSEY,0.00,0.00,274.76,0.00,0.00,274.76,2366781721,"JCDECAUX CHICAGO COMMUNICATION NETWORK, LLC",04/03/2024
1325878188,10/01/2016,12/31/2016,14042,TRACEY,,HESTER,0.00,0.00,0.00,27.46,0.00,27.46,615118324,TARGET CORPORATION,01/17/2017
210459195,10/01/2016,12/31/2016,14301,MICHAEL,T,DEBONVILLE,0.00,63.52,755.87,0.00,63.52,819.39,3251800802,"CAR2GO N.A., LLC",01/06/2017
2583425056,01/01/2024,03/31/2024,20343,MICHAEL,,RUEMMLER,7500.00,0.00,0.00,0.00,0.00,7500.00,1599707437,"105 MADISON, LLC",04/03/2024
268867120,04/01/2014,06/30/2014,9802,SHARNETTE,,BROWN,0.00,0.00,0.00,0.00,0.00,250.00,569353699,G&A CONSTRUCTION,10/14/2014
3208921389,07/01/2018,09/30/2018,15501,DAVID,M.,GROSS,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,10/16/2018
2183985120,01/01/2018,03/31/2018,20083,DOMINIC,,LOVERDE,0.00,0.00,113.87,0.00,0.00,113.87,3251800802,"CAR2GO N.A., LLC",04/17/2018
2196993499,04/01/2014,06/30/2014,5361,JAY,,BEASLEY,0.00,0.00,962.77,423.40,0.00,1386.17,2937688769,CONSTELLATION ENERGY GROUP,07/17/2014
4120938770,04/01/2014,06/30/2014,4825,JEFFREY,,SCRUGGS,0.00,0.00,505.50,0.00,0.00,505.50,1588753313,"GOLDMAN, SACHS & CO",07/07/2014
3218301072,07/01/2014,09/30/2014,6961,SARAH,,CALDER,0.00,0.00,0.00,0.00,0.00,250.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,10/14/2014
3208921389,07/01/2018,09/30/2018,22221,LUIS,A.,ANDRADE,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,10/16/2018
130213311,04/01/2014,06/30/2014,4273,JACK,L,PARRINO,0.00,0.00,0.00,0.00,0.00,258.00,3054141104,SURFACE SOLUTIONS GROUP,07/15/2014
2106775993,07/01/2017,09/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,246557159,SALLY ARUNDELL & NATHAN ANDERSON,10/20/2017
3524029371,10/01/2015,12/31/2015,4333,CLINT,V,BROWN,0.00,202.00,0.00,0.00,202.00,202.00,1649744828,LOCAL 881UNITED FOOD AND COMMERCIAL WORKERS,12/23/2015
3971498074,10/01/2019,12/31/2019,3836,JOHN,A,DOERRER,0.00,156.00,0.00,0.00,156.00,156.00,2448216192,LIMEBIKE,01/07/2020
894079454,01/01/2019,03/31/2019,11701,MICHAEL,,SYNOWIECKI,0.00,75.00,0.00,0.00,75.00,75.00,1027557521,AT&T ILLINOIS,12/12/2019
2824871780,01/01/2024,03/31/2024,27761,PASQUALE,D,GIANNI,0.00,0.00,250.00,0.00,0.00,750.00,1061822711,TEAMSTERS JOINT COUNCIL 25,04/09/2024
4014015514,07/01/2016,09/30/2016,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,7500.00,3542676253,MCZ DEVELOPMENT,10/20/2016
3339358431,04/01/2014,06/30/2014,5127,PAT,,DOERR,100.00,0.00,0.00,0.00,0.00,600.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,07/20/2014
3871071721,01/01/2023,03/31/2023,24063,ALEXANDRA,,SIMS-JONES,4000.00,0.00,0.00,0.00,0.00,4500.00,1280938269,"BFS II, LLC",05/02/2023
4245942025,07/01/2023,09/30/2023,25484,MAUREEN,,WHITFIELD,0.00,0.00,136.00,0.00,0.00,136.00,155426226,CROWN CASTLE,10/17/2023
3267787991,01/01/2018,03/31/2018,6082,ELIZABETH,,KREGOR,513.90,849.55,28.25,143.35,849.55,1535.05,3938899747,INSTITUTE FOR JUSTICE,04/16/2018
3821026020,07/01/2018,09/30/2018,3836,JOHN,A,DOERRER,0.00,180.00,0.00,0.00,180.00,180.00,2336378373,CHICAGO RETAIL MERCHANTS ASSOC.,10/04/2018
3965226255,01/01/2014,03/31/2014,8301,JAMES,L,OAKLEY,0.00,0.00,0.00,0.00,0.00,75.00,3040050462,"POONJA, ALI & FAISAL",04/16/2014
4065620999,01/01/2019,03/31/2019,10921,WILLIAM,,O'DONAGHUE,0.00,200.00,0.00,0.00,200.00,200.00,692762158,"CANTINA CHICAGO, LLC",10/25/2019
527470617,07/01/2022,09/30/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,315.76,3620005214,NOVAK CONSTRUCTION COMPANY,01/18/2023
244736274,01/01/2014,03/31/2014,4371,JESSICA,M,SCHRAMM,0.00,0.00,0.00,0.00,0.00,137.72,2060234330,MIDDLEFORK DEVELOPMENT LLC,07/31/2014
3155043681,01/01/2017,03/31/2017,3836,JOHN,A,DOERRER,0.00,114.00,0.00,0.00,114.00,114.00,563961300,AMERICAN PETROLIUM INSTITUTE,08/07/2017
1752802415,07/01/2022,09/30/2022,24221,KELLY,,EICKENHORST,0.00,0.00,193.00,0.00,0.00,193.00,2992711528,AMERICAN AIRLINES,10/19/2022
3651794671,07/01/2015,09/30/2015,4826,FREDA,,WANG,0.00,0.00,1117.28,0.00,0.00,1117.28,1588753313,"GOLDMAN, SACHS & CO",10/16/2015
2140142383,01/01/2023,03/31/2023,24063,ALEXANDRA,,SIMS-JONES,2000.00,0.00,0.00,0.00,0.00,3000.00,310678352,VERIZON WIRELESS,05/02/2023
272083327,07/01/2023,09/30/2023,5127,PAT,,DOERR,100.00,200.00,200.00,125.00,200.00,775.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,10/17/2023
707184879,07/01/2022,09/30/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,101.46,3872454009,"SRD HOLDINGS, LLC, SERIES 2131 OHIO LLC",01/18/2023
3980476696,01/01/2024,03/31/2024,29521,DAVID,A,BONOMA,0.00,0.00,20.00,0.00,0.00,20.00,1559230379,"LINEBARGER GOGGAN BLAIR & SAMPSON, LLP",04/05/2024
1176038325,01/01/2022,03/31/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,262.65,0.00,262.65,2951666058,LITTLE WOK WKP INC.,01/18/2023
1919242905,01/01/2018,03/31/2018,10921,WILLIAM,,O'DONAGHUE,0.00,0.00,0.00,0.00,0.00,173.20,133845975,DANIEL IVANKOVICH,11/30/2018
1933000910,07/01/2014,09/30/2014,9082,JOSEPH,E,PILEWSKI,0.00,0.00,95.55,0.00,0.00,590.78,1349127361,LORETTO HOSPITAL,09/30/2014
3376272536,07/01/2022,09/30/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,70.85,2773962589,FULL ACRE PROPERTIES LLC 4725 WESTERN SERIES,01/18/2023
3099824776,01/01/2018,03/31/2018,14042,TRACEY,,HESTER,0.00,0.00,126.00,0.00,0.00,126.00,329021446,TARGET CORPORATION,03/29/2018
938765175,07/01/2017,09/30/2017,3996,DONOVAN,W,PEPPER,15000.00,0.00,250.00,0.00,0.00,15500.00,1892692153,WALGREEN CO.,10/16/2017
2117258275,04/01/2015,06/30/2015,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,15.70,2029298624,KINZIE REAL ESTATE GROUP,07/14/2015
664896078,04/01/2015,06/30/2015,3752,MITCHELL,A,CARRELL,0.00,0.00,40.00,0.00,0.00,65.00,3564044743,LARAMAR KONA REAL ESTATE ASSOCIATES LLC,01/27/2016
1844571614,07/01/2018,09/30/2018,14301,MICHAEL,T,DEBONVILLE,21000.00,0.00,388.05,0.00,0.00,21388.05,3206749539,"CAR2GO N.A., LLC",10/16/2018
2211412543,04/01/2015,06/30/2015,5107,MARLOW,H.,COLVIN,0.00,0.00,46.72,0.00,0.00,46.72,1797658830,COMED,07/09/2015
2151450227,10/01/2014,12/31/2014,9802,SHARNETTE,,BROWN,0.00,0.00,0.00,0.00,0.00,250.00,569353699,G&A CONSTRUCTION,01/08/2015
614195538,01/01/2019,03/31/2019,15261,FRANK,C,BOSCO,0.00,0.00,506.73,0.00,0.00,506.73,1570551163,THERMO FISHER SCIENTIFIC,04/18/2019
3971498074,10/01/2019,12/31/2019,3836,JOHN,A,DOERRER,0.00,156.00,0.00,0.00,156.00,156.00,864277021,VIA TRANSPORTATION INC,01/07/2020
2003439880,04/01/2019,06/30/2019,15501,DAVID,M.,GROSS,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,07/03/2019
2106775993,07/01/2017,09/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,2555522122,WELLINGTON DEVELOPMENT LLC C/O BOB MANGAN,10/20/2017
3756518897,07/01/2014,09/30/2014,4196,ELVIN,E,CHARITY,0.00,1150.00,0.00,0.00,1150.00,1150.00,3304786455,"CHICAGO NEIGHBORHOOD INITIATIVES, INC.",10/29/2014
1140401854,10/01/2022,12/31/2022,24063,ALEXANDRA,,SIMS,4000.00,0.00,500.00,0.00,0.00,5500.00,3741289298,BALLY'S CORPORATION,01/18/2023
2339368468,01/01/2022,03/31/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,118.59,0.00,118.59,3218330687,ADA LI AND MARK CIRA,01/18/2023
2106775993,07/01/2017,09/30/2017,19002,NICK,,FTIKAS,0.00,75.00,0.00,0.00,75.00,75.00,2078902546,MICHAEL LERNER 1741 N WESTERN AVE ACQUISITIONS LLC,10/20/2017
1044188365,04/01/2019,06/30/2019,21701,MIKE,,CUNNINGHAM,0.00,0.00,350.00,0.00,0.00,350.00,2723655450,CROWN CASTLE,06/26/2019
209258339,04/01/2019,06/30/2019,4082,THOMAS,E,LIVINGSTON,0.00,500.00,0.00,100.00,500.00,600.00,3994750450,CSX CORPORATION,06/30/2019
1146771929,01/01/2023,03/31/2023,9082,JOSEPH,E,PILEWSKI,0.00,133.00,0.00,0.00,133.00,133.00,2372619395,LAKESHORE BEVERAGE CO,05/22/2023
4109543814,04/01/2016,06/30/2016,4333,CLINT,V,BROWN,0.00,153.00,0.00,0.00,153.00,153.00,3538227539,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,07/12/2016
2251825675,10/01/2017,12/31/2017,3752,MITCHELL,A,CARREL,0.00,0.00,40.00,0.00,0.00,55.00,534590604,MERIDIAN REALTY ADVISORS,01/16/2018
2975507309,07/01/2022,09/30/2022,25138,JORDAN,,POWELL,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,10/20/2022
862839747,01/01/2015,03/31/2015,8301,JAMES,L,OAKLEY,0.00,0.00,0.00,0.00,0.00,75.00,3040050462,"POONJA, ALI & FAISAL",04/16/2015
3019837608,10/01/2014,12/31/2014,3752,MITCHELL,A,CARRELL,0.00,0.00,25.00,0.00,0.00,25.00,674200899,PRISM DEVELOPMENT COMPANY,01/23/2015
677727700,10/01/2018,12/31/2018,23081,ROBERT,,DUNN,0.00,0.00,0.00,0.00,0.00,128.57,1834451300,LANDMARK DEVELOPMENT VI LLC,01/22/2019
2975507309,07/01/2022,09/30/2022,13621,ARTHUR,,WILHELMI,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,10/20/2022
1945929342,07/01/2021,09/30/2021,17801,ESMAEL,,ANSARI,0.00,0.00,350.00,0.00,0.00,350.00,3797491347,"AXON ENTERPRISE, INC.",10/15/2021
3990158397,10/01/2014,12/31/2014,3959,B. JOHN,,BISIO,0.00,0.00,229.00,0.00,0.00,229.00,1258484110,"WAL-MART STORES, INC.",01/19/2015
3073912999,01/01/2019,03/31/2019,16561,PRASHANTHI,,RAMAN,0.00,0.00,200.00,0.00,0.00,200.00,3840922667,"LYFT, INC.",04/17/2019
265086190,07/01/2021,09/30/2021,4082,THOMAS,E,LIVINGSTON,0.00,0.00,150.00,0.00,0.00,150.00,129262074,CSX CORPORATION,10/17/2021
2197095212,10/01/2014,12/31/2014,5127,PAT,,DOERR,300.00,100.00,0.00,0.00,100.00,450.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,01/20/2015
2975507309,07/01/2022,09/30/2022,15501,DAVID,M.,GROSS,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,10/20/2022
2106775993,07/01/2017,09/30/2017,19002,NICK,,FTIKAS,0.00,75.00,0.00,0.00,75.00,75.00,105627783,ERRICO LLC C/O JERRY TUFANO & DARRIN MEHLERT,10/20/2017
1817862743,04/01/2014,06/30/2014,7003,KEN,,DUNKIN,0.00,420.00,680.00,0.00,420.00,1100.00,4047094577,HESP PROPERTIES,07/23/2014
2047530913,04/01/2018,06/30/2018,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,75.00,235995087,"J & I DEVELOPMENT, LLC",10/10/2018
3965226255,01/01/2014,03/31/2014,9382,TALAR,,HOVNANIAN,0.00,0.00,0.00,0.00,0.00,75.00,2226328053,"CMK COMPANIES, LTD.",04/16/2014
3676631876,07/01/2021,09/30/2021,3996,DONOVAN,W,PEPPER,15000.00,0.00,100.00,0.00,0.00,15200.00,4244390342,WALGREEN CO.,10/18/2021
4205789408,01/01/2019,03/31/2019,13781,ZACH,A,KOUTSKY,0.00,100.00,250.00,200.00,100.00,550.00,391392974,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,04/01/2019
2699706922,10/01/2018,12/31/2018,22762,JEFFREY,,MCALEER,0.00,0.00,200.00,0.00,0.00,275.00,1415607795,"ZINCFIVE, INC.",01/10/2019
673526284,01/01/2014,03/31/2014,3801,DAVID,E,COON,0.00,900.00,375.00,0.00,900.00,1275.00,1675912623,INTEGRATED SYSTEM INTERNATIONAL D%2FB%2FA ISI ENERGY CONTROLS,04/21/2014
3329565138,04/01/2022,06/30/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,583.39,436618529,"1407 S. MICHIGAN, LLC",01/18/2023
3187227308,04/01/2015,06/30/2015,4202,KATRIINA,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,436.00,1675326779,FLETCHER JONES MANAGEMENT GROUP,12/10/2015
171965788,10/01/2017,12/31/2017,20083,DOMINIC,,LOVERDE,0.00,0.00,0.00,0.00,0.00,25.85,1005729236,"ELECTRIC GUARD DOG, LLC",01/16/2018
3100802838,01/01/2015,03/31/2015,4202,KATRIINA,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,14.08,2182531961,SAVOY DEVELOPMENT LLC,12/10/2015
4268504168,01/01/2015,03/31/2015,4202,KATRIINA,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,230.00,1946303286,"MEDMAR, INC.",12/10/2015
3728961170,07/01/2022,09/30/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,6.50,1466658580,"BERENSTAIN PROPERTIES, L.L.C.",01/18/2023
2484680589,04/01/2014,06/30/2014,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,75.00,1299074732,"WEINER, HOWARD, D/B/A 1546 N. CLARK LLC",07/31/2014
1284948332,04/01/2014,06/30/2014,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,70.90,1609897839,"LEXINGTON HOMES, LLC",07/31/2014
1001383037,04/01/2017,06/30/2017,15261,FRANK,C,BOSCO,0.00,0.00,222.50,0.00,0.00,222.50,1570551163,THERMO FISHER SCIENTIFIC,07/21/2017
1423971466,01/01/2019,03/31/2019,23301,MATTHEW,,DEVINE,0.00,0.00,0.00,0.00,0.00,75.77,2839029817,ORANGE BARREL MEDIA,04/10/2019
3580430748,01/01/2019,03/31/2019,4195,TIMOTHY,K.,HINCHMAN,6000.00,0.00,0.00,0.00,0.00,6000.00,1247532477,MCDONALD'S CORPORATION,03/07/2019
904945368,04/01/2022,06/30/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,22.00,2397776152,"SBSS HOLDINGS, LLC",01/18/2023
2146153370,10/01/2017,12/31/2017,16561,PRASHANTHI,,RAMAN,0.00,0.00,250.00,0.00,0.00,250.00,3840922667,"LYFT, INC.",01/18/2018
4224513051,04/01/2016,06/30/2016,6961,SARAH,,CALDER,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,07/18/2016
1054589907,07/01/2021,09/30/2021,10921,WILLIAM,,O'DONAGHUE,0.00,0.00,0.00,0.00,0.00,75.00,2272488168,SUPERIOR WINE AND SPIRITS,10/18/2021
1266241386,04/01/2014,06/30/2014,4371,JESSICA,M,SCHRAMM,0.00,0.00,0.00,0.00,0.00,175.00,255614097,"MANZELLA, JOE & GOLD, ASHLEY",07/31/2014
601511922,10/01/2019,12/31/2019,24284,JOSH,,GOLD,0.00,0.00,0.00,240587.42,0.00,240587.42,3604210063,"UBER TECHNOLOGIES, INC. AND AFFILIATES",01/15/2020
3754881500,10/01/2017,12/31/2017,3996,DONOVAN,W,PEPPER,15000.00,0.00,500.00,0.00,0.00,15750.00,1892692153,WALGREEN CO.,01/17/2018
862839747,01/01/2015,03/31/2015,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,75.00,3291251673,"GAGERMAN, GARY",07/28/2015
4232938890,04/01/2022,06/30/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,166.53,1007305991,215 N GREEN LLC,01/18/2023
799314723,01/01/2022,03/31/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,3304.62,0.00,3304.62,2678334943,MOCA LLC,01/18/2023
3477087698,10/01/2022,12/31/2022,24063,ALEXANDRA,,SIMS,2000.00,0.00,0.00,0.00,0.00,2500.00,558148499,"BFS II, LLC",01/18/2023
2059640504,01/01/2019,03/31/2019,9082,JOSEPH,E,PILEWSKI,0.00,217.00,0.00,0.00,217.00,217.00,4018106017,"KJM/RMP WENTWORTH INVESTORS, LLC",11/01/2019
2579635175,07/01/2016,09/30/2016,14301,MICHAEL,T,DEBONVILLE,0.00,0.00,353.12,0.00,0.00,353.12,3251800802,"CAR2GO N.A., LLC",10/14/2016
2951282286,07/01/2021,09/30/2021,15261,FRANK,C,BOSCO,0.00,0.00,384.65,0.00,0.00,384.65,1570551163,THERMO FISHER SCIENTIFIC,10/18/2021
2014707707,10/01/2016,12/31/2016,7381,ALLEN,,SHUTT,0.00,0.00,995.95,0.00,0.00,995.95,2627841836,"XEROX BUSINESS SERVICES, LLC",01/20/2017
869131473,04/01/2022,06/30/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,34.98,988222966,LV 2538 TROY LLC,01/18/2023
2426223130,04/01/2022,06/30/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,59.28,4129403721,CREDIT UNION 1,01/18/2023
2136244134,10/01/2018,12/31/2018,13621,ARTHUR,,WILHELMI,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,01/08/2019
3946378610,04/01/2022,06/30/2022,13202,TYLER,,MANIC,0.00,0.00,0.00,0.00,0.00,150.00,3892475934,HONORE PROPERTIES LLC,01/18/2023
1845432771,07/01/2016,09/30/2016,5127,PAT,,DOERR,0.00,0.00,112.00,75.00,0.00,277.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,10/17/2016
