COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_AMOUNT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
1980026152,07/01/2022,09/30/2022,13282,MADELEINE,R,HILL,5000.00,3818592361,TISHMAN SPEYER PROPERTIES,07/05/2023
3978055978,10/01/2021,12/31/2021,23424,MARGARET,,HOULIHAN SMITH,2500.00,1797658830,COMED,01/19/2022
1475624767,10/01/2021,12/31/2021,6842,JOHN,J,GEORGE,3000.00,1407296786,ILLUMINARIUM CHICAGO LLC,01/19/2022
1809718296,10/01/2021,12/31/2021,4202,KATRIINA,,MCGUIRE,750.00,2032914120,LONGFORD CONSTRUCTION,01/19/2022
2283237414,10/01/2021,12/31/2021,6842,JOHN,J,GEORGE,5000.00,2743753128,VORNADO REALTY TRUST,01/19/2022
1475624767,10/01/2021,12/31/2021,6842,JOHN,J,GEORGE,3000.00,3485598012,CENTRIO ENERGY CHICAGO LLC,01/19/2022
2402641864,10/01/2021,12/31/2021,25150,ASHLEY,,FINLEY,101.00,1873216383,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",01/19/2022
3486411985,10/01/2021,12/31/2021,4193,JOHN,F,DUNN,15000.00,3569199162,"SSP AMERICA, INC.",01/19/2022
784918663,10/01/2021,12/31/2021,4397,WARREN,E,SILVER,8145.00,1667023173,3443 N ASHLAND LAND OWNER LLC,01/19/2022
612151276,10/01/2021,12/31/2021,3753,LANGDON,D,NEAL,1000.00,1356567299,"BARLOW, DANIEL AND ANNE",01/19/2022
3552688194,01/01/2023,03/31/2023,26262,RYAN,M,MCGRAW,100.00,2599186997,ACCESS LIVING OF METROPOLITAN CHICAGO,04/10/2023
3202848188,10/01/2021,12/31/2021,19002,NICK,,FTIKAS,500.00,4163515778,P3 PROPERTIES GROUP LLC C/O DAVID PAYNE,01/19/2022
2540831127,10/01/2021,12/31/2021,25385,JOHN,,HEYDE,592.03,3155112451,THE BARACK OBAMA FOUNDATION,01/19/2022
1382789029,04/01/2022,06/30/2022,25150,ASHLEY,,FINLEY,389.42,1873216383,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",07/14/2022
2313039406,07/01/2021,09/30/2021,4397,WARREN,E,SILVER,790.00,1814356697,STEVEN AND CINDY GOLDEN,01/19/2022
378238141,07/01/2021,09/30/2021,25404,MARCUS,E,MARTINEZ,5000.00,1514093150,"HALO SECURITY GROUP, LLC",01/19/2022
2283237414,10/01/2021,12/31/2021,4069,STEVEN,D,FRIEDLAND,5000.00,3465776131,SARAH'S CIRCLE,01/19/2022
3308833759,10/01/2021,12/31/2021,23424,MARGARET,,HOULIHAN SMITH,4100.00,2656251425,AT&T ILLINOIS,01/19/2022
3486411985,10/01/2021,12/31/2021,17201,THOMAS,,RAINES,15000.00,664254184,PROPERTY ADVENTURES CORP.,01/19/2022
612151276,10/01/2021,12/31/2021,6842,JOHN,J,GEORGE,1000.00,2012929149,RIVERSIDE INVESTMENT AND DEVELOPMENT,01/19/2022
3155583941,10/01/2022,12/31/2022,3962,CHRIS,A,LEACH,5000.00,1658984534,BUSE ACQUISITION LLC,01/09/2023
3202848188,10/01/2021,12/31/2021,19002,NICK,,FTIKAS,500.00,4251405839,RAINA PERRY LLC C/O SANJEEV KHATAU,01/19/2022
3486411985,10/01/2021,12/31/2021,4193,JOHN,F,DUNN,15000.00,4045344721,SALESFORCE,01/19/2022
208751049,10/01/2021,12/31/2021,25341,STEWART,J,WEISS,540.00,3127874448,"BAKED BUDS COMPANY, LLC",01/19/2022
213563196,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,1000.00,3247809972,"CHICAGO CUBS BASEBALL CLUB, LLC",10/21/2021
1868851790,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,1000.00,3247809972,"CHICAGO CUBS BASEBALL CLUB, LLC",10/21/2021
986784407,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,3000.00,1775456060,CLEAR CHANNEL AIRPORTS,10/21/2021
1711668825,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,3000.00,4204121280,"LIVE NATION WORLDWIDE, INC.",10/21/2021
441549297,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,2500.00,3790226131,"EXPEDIA, INC.",10/21/2021
1868851790,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,1000.00,898256912,MICROSOFT CORPORATION,10/21/2021
1433157970,04/01/2021,06/30/2021,4094,DANIELLE,,CASSEL,20000.00,4037653499,"HEALTHCARE ALTERNATIVE SYSTEMS, INC.",10/21/2021
2787849843,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,1500.00,3118932641,AZTEC SUPPLY CORPORATION,10/21/2021
1711668825,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,3000.00,792119881,JPMORGAN CHASE HOLDINGS LLC,10/21/2021
1822882019,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,2500.00,2613885192,INTERPARK INCORPORATED,10/21/2021
986784407,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,3000.00,4204121280,"LIVE NATION WORLDWIDE, INC.",10/21/2021
367467180,10/01/2020,12/31/2020,13781,ZACH,A,KOUTSKY,27500.00,391392974,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,11/18/2020
672731099,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,2500.00,2804723758,"AMERICAN INTERNATIONAL GROUP, INC (AIG)",10/21/2021
1711668825,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,3000.00,1775456060,CLEAR CHANNEL AIRPORTS,10/21/2021
378238141,07/01/2021,09/30/2021,4094,DANIELLE,,CASSEL,5000.00,208119655,INTERNATIONAL COLLEGE OF SURGEONS,10/21/2021
837110247,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,4000.00,2347498305,RAI SERVICES COMPANY,10/21/2021
441549297,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,2500.00,2613885192,INTERPARK INCORPORATED,10/21/2021
441549297,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,2500.00,1119586294,"WESTFIELD AIRPORTS, LLC",10/21/2021
1589466760,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,2000.00,1685957566,FISERV,10/21/2021
1822882019,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,2500.00,3790226131,"EXPEDIA, INC.",10/21/2021
4146079618,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,1500.00,3118932641,AZTEC SUPPLY CORPORATION,10/21/2021
2850929305,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,3000.00,3573621,ENERGY SYSTEMS GROUP,10/21/2021
2056114184,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,4000.00,3001695449,JACOBS,10/21/2021
587872326,07/01/2021,09/30/2021,4094,DANIELLE,,CASSEL,4500.00,3759507918,"GREENWAY RECYCLING SERVICES, LLC",10/21/2021
672731099,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,2500.00,2613885192,INTERPARK INCORPORATED,10/21/2021
1822882019,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,2500.00,2066105987,AON CORPORATION,10/21/2021
986784407,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,3000.00,792119881,JPMORGAN CHASE HOLDINGS LLC,10/21/2021
1711668825,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,3000.00,3573621,ENERGY SYSTEMS GROUP,10/21/2021
672731099,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,2500.00,2066105987,AON CORPORATION,10/21/2021
986784407,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,3000.00,3573621,ENERGY SYSTEMS GROUP,10/21/2021
1822882019,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,2500.00,2804723758,"AMERICAN INTERNATIONAL GROUP, INC (AIG)",10/21/2021
2850929305,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,3000.00,792119881,JPMORGAN CHASE HOLDINGS LLC,10/21/2021
672731099,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,2500.00,3790226131,"EXPEDIA, INC.",10/21/2021
1933115794,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,4000.00,2347498305,RAI SERVICES COMPANY,10/21/2021
1653253458,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,1000.00,898256912,MICROSOFT CORPORATION,10/21/2021
1933115794,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,4000.00,3001695449,JACOBS,10/21/2021
837110247,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,4000.00,3001695449,JACOBS,10/21/2021
441549297,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,2500.00,2804723758,"AMERICAN INTERNATIONAL GROUP, INC (AIG)",10/21/2021
1579788264,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,1500.00,3118932641,AZTEC SUPPLY CORPORATION,10/21/2021
1822882019,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,2500.00,1119586294,"WESTFIELD AIRPORTS, LLC",10/21/2021
1653253458,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,1000.00,3247809972,"CHICAGO CUBS BASEBALL CLUB, LLC",10/21/2021
2056114184,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,4000.00,2347498305,RAI SERVICES COMPANY,10/21/2021
1435712189,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,2000.00,1685957566,FISERV,10/21/2021
3233690297,07/01/2021,09/30/2021,4094,DANIELLE,,CASSEL,32500.00,4037653499,"HEALTHCARE ALTERNATIVE SYSTEMS, INC.",10/21/2021
2850929305,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,3000.00,1775456060,CLEAR CHANNEL AIRPORTS,10/21/2021
1483619116,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,2000.00,1685957566,FISERV,10/21/2021
213563196,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,1000.00,898256912,MICROSOFT CORPORATION,10/21/2021
441549297,04/01/2021,06/30/2021,3744,TIMOTHY,J,DART,2500.00,2066105987,AON CORPORATION,10/21/2021
833719502,07/01/2021,09/30/2021,4094,DANIELLE,,CASSEL,13515.00,3730355204,HARVEST FOOD GROUP,10/21/2021
672731099,01/01/2021,03/31/2021,3744,TIMOTHY,J,DART,2500.00,1119586294,"WESTFIELD AIRPORTS, LLC",10/21/2021
1015035259,04/01/2021,06/30/2021,4094,DANIELLE,,CASSEL,10000.00,3759507918,"GREENWAY RECYCLING SERVICES, LLC",10/21/2021
2850929305,07/01/2021,09/30/2021,3744,TIMOTHY,J,DART,3000.00,4204121280,"LIVE NATION WORLDWIDE, INC.",10/21/2021
612151276,10/01/2021,12/31/2021,6842,JOHN,J,GEORGE,1000.00,1589276898,HRE CRAWFORD LLC,01/19/2022
3202848188,10/01/2021,12/31/2021,19002,NICK,,FTIKAS,500.00,328999470,LEONARD MOORE,01/19/2022
2527538367,04/01/2021,06/30/2021,4397,WARREN,E,SILVER,4937.50,2984252607,HUMAN CAPITAL RESEARCH CORP,01/19/2022
513747332,04/01/2021,06/30/2021,4397,WARREN,E,SILVER,493.75,4009240576,"DESAI, AASH",01/19/2022
1315176179,01/01/2023,03/31/2023,3989,WILLIAM,J,GRIFFIN,12000.00,1071507477,BLUECROSS BLUESHIELD OF ILLINOIS,04/10/2023
2096201610,07/01/2022,09/30/2022,3962,CHRIS,A,LEACH,1000.00,2555416491,GIBSONS RESTAURANT GROUP,10/10/2022
2823192968,10/01/2022,12/31/2022,25124,JAMES,D.,BROSNAHAN,3000.00,1739513867,SOUTHWEST AIRLINES CO.,01/09/2023
2048225773,04/01/2022,06/30/2022,11493,SEAN,,OSHEA,9333.33,2824496038,"MCGRAW HILL, LLC",07/14/2022
4140469170,04/01/2022,06/30/2022,5861,THOMAS,S,MOORE,3000.00,3242694163,"BECKER, JEFF",07/14/2022
1683892088,10/01/2022,12/31/2022,11701,MICHAEL,,SYNOWIECKI,800.00,1467251079,FLOOD BROTHERS DISPOSAL,01/09/2023
309160226,04/01/2022,06/30/2022,11701,MICHAEL,,SYNOWIECKI,1644.74,1033976254,AT&T AND ITS AFFILIATES,01/09/2023
3546981640,07/01/2022,09/30/2022,3857,ROBERT,J,REPEL,900.00,1752576131,BRADFORD AIRPORT LOGISTICS,10/10/2022
2823192968,10/01/2022,12/31/2022,3962,CHRIS,A,LEACH,3000.00,1537166761,RIU CHICAGO LLC,01/09/2023
1780751925,07/01/2022,09/30/2022,11701,MICHAEL,,SYNOWIECKI,300.00,1515354803,D BROTHERS INVESTMENTS LLC,01/09/2023
2107708057,04/01/2022,06/30/2022,22322,JOANNE,,MEULENDYKE,375.00,1873216383,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",07/14/2022
3155583941,10/01/2022,12/31/2022,3962,CHRIS,A,LEACH,5000.00,3955859671,"GOLDEN MILE HOTELS, LLC",01/09/2023
2823192968,10/01/2022,12/31/2022,3962,CHRIS,A,LEACH,3000.00,1857692398,BASE CAPITAL GROUP INC.,01/09/2023
1031820649,07/01/2020,09/30/2020,17701,MICHAEL,,BROWN,1000.00,287475166,"ANCHOR MECHANICAL, INC",11/27/2020
3097975492,04/01/2020,06/30/2020,17701,MICHAEL,,BROWN,1000.00,2993083783,"ITSA SOLUTIONS, LLC",11/27/2020
1497850666,04/01/2020,06/30/2020,24321,DANIEL,T,FAHNER,19500.00,4238442013,CIGNA,11/30/2020
2983629607,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,6250.00,3813870409,"PATEL, CHIRAG",11/30/2020
2978567302,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,2357.60,2760428710,"SUTHERLAND, MARK",11/30/2020
2696180638,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,11925.80,505362720,"WESTPHAL, CHUCK",11/30/2020
3377890932,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,663.75,3063697610,"SHEPARD, ZACH",11/30/2020
2480309330,04/01/2020,06/30/2020,24063,ALEXANDRA,,SIMS,9000.00,3993013958,VERIZON WIRELESS,11/30/2020
2704350547,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,442.50,998809250,"CECRLE, RAE ANN",11/30/2020
970595294,04/01/2020,06/30/2020,5861,THOMAS,S,MOORE,7355.20,756373414,"PAPPAS, DANIEL",11/30/2020
741910046,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,5612.70,1911893145,"KERIBAR, ALAN",11/30/2020
1116972232,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,737.50,998809250,"CECRLE, RAE ANN",11/30/2020
4149374518,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,1863.75,1459634218,"MCCAULEY, THOMAS",11/30/2020
238246990,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,6073.14,3725207182,"CUI, CHARLES",11/30/2020
1299267562,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,14149.80,961415729,"SCHWARTZ, MICHAEL",11/30/2020
2972445854,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,500.00,3975089912,"PHILLIPS, DEONNA",11/30/2020
2926873435,04/01/2020,06/30/2020,5861,THOMAS,S,MOORE,665.00,998809250,"CECRLE, RAE ANN",11/30/2020
3139580360,10/01/2020,12/31/2020,24063,ALEXANDRA,,SIMS,6000.00,3993013958,VERIZON WIRELESS,11/30/2020
897970852,04/01/2020,06/30/2020,5861,THOMAS,S,MOORE,2208.75,1911893145,"KERIBAR, ALAN",11/30/2020
3556178371,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,943.75,27687784,"RZEPCZYNSKI, GREGG",11/30/2020
3993392864,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,2000.00,3619087707,"PRICE, MELINDA",11/30/2020
3462163126,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,1500.00,3817761587,"BRICKHOUSE, WILLIE",11/30/2020
2886057585,04/01/2020,06/30/2020,5861,THOMAS,S,MOORE,3196.25,1554897021,"FREIDHEIM, LEE",11/30/2020
1031820649,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,1000.00,3167637587,"LEON, SUNNY",11/30/2020
2136440773,01/01/2020,03/31/2020,24321,DANIEL,T,FAHNER,19500.00,4238442013,CIGNA,11/30/2020
766689207,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,886.25,3063697610,"SHEPARD, ZACH",11/30/2020
1373793723,07/01/2022,09/30/2022,25482,JENNIFER,L,KUNDE,2800.00,2131517132,NORTHWESTERN UNIVERSITY,10/10/2022
3164460558,07/01/2020,09/30/2020,24321,DANIEL,T,FAHNER,19000.00,4238442013,CIGNA,11/30/2020
2415580446,04/01/2020,06/30/2020,5861,THOMAS,S,MOORE,243.75,2760428710,"SUTHERLAND, MARK",11/30/2020
1018147672,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,516.25,1554897021,"FREIDHEIM, LEE",11/30/2020
567613022,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,6758.20,257678610,"HOLLIS, GUY",11/30/2020
325790271,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,147.50,2296370413,"GRAHAM, THOMAS",11/30/2020
2396463212,04/01/2020,06/30/2020,5861,THOMAS,S,MOORE,6085.55,3725207182,"CUI, CHARLES",11/30/2020
2542702095,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,8421.70,3094756529,"CANDEA, ALAN",11/30/2020
4041089023,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,3000.00,1189616049,"CINKUS, JOHN",11/30/2020
3416747069,04/01/2020,06/30/2020,5861,THOMAS,S,MOORE,10000.00,505362720,"WESTPHAL, CHUCK",11/30/2020
442258533,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,5885.35,3094756529,"CANDEA, ALAN",11/30/2020
2595804430,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,3882.95,1554897021,"FREIDHEIM, LEE",11/30/2020
3068731073,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,3827.80,2058250143,"HARRIS, JODI",11/30/2020
2283237414,10/01/2021,12/31/2021,25227,LIZ,,BUTLER,5000.00,1899174319,GOLD LION VENTURES LLC,01/20/2022
3709969599,01/01/2020,03/31/2020,24063,ALEXANDRA,,SIMS,9000.00,3993013958,VERIZON WIRELESS,11/30/2020
2987652420,04/01/2020,06/30/2020,5861,THOMAS,S,MOORE,1253.75,961415729,"SCHWARTZ, MICHAEL",11/30/2020
881597267,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,7500.00,648723770,"PATEL, JAGADISH",11/30/2020
2728616845,07/01/2020,09/30/2020,24321,DANIEL,T,FAHNER,150000.00,4120665594,GOTHAMS,11/30/2020
1716330481,10/01/2021,12/31/2021,25434,ERIC,,NOELKE,140.00,330984471,ADOBE INC.,01/20/2022
2481435446,04/01/2022,06/30/2022,3996,DONOVAN,W,PEPPER,2500.00,4244390342,WALGREEN CO.,07/14/2022
303754662,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,5752.30,613495904,"SCHAYER, HARRY",11/30/2020
3978055978,10/01/2021,12/31/2021,3824,DANIEL,L,SHOMON,2500.00,2631848877,CA TECHNOLOGIES,01/20/2022
3522053380,04/01/2020,06/30/2020,5861,THOMAS,S,MOORE,795.00,1106407256,"DINEEN, PETER",11/30/2020
2283237414,10/01/2021,12/31/2021,25227,LIZ,,BUTLER,5000.00,3612968429,4626 ASHLAND LLC,01/20/2022
4287835748,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,1000.00,2882828576,"CHEN, NENG HUA",11/30/2020
800477169,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,2974.87,2760428710,"SUTHERLAND, MARK",11/30/2020
2090907207,01/01/2020,03/31/2020,5861,THOMAS,S,MOORE,1438.60,3217040529,"PATEL, BRIJESH",11/30/2020
696217633,07/01/2020,09/30/2020,5861,THOMAS,S,MOORE,1180.00,3265957820,"WALSH, CHRISTOPHER",11/30/2020
4099711985,10/01/2021,12/31/2021,4052,CHRISTOPHER,J,DUNN,400.00,637557588,GOLDEN APPLE FOUNDATION,01/20/2022
378238141,07/01/2021,09/30/2021,25227,LIZ,,BUTLER,5000.00,2950837352,1370 EVERGREEN LLC,01/20/2022
378238141,07/01/2021,09/30/2021,25227,LIZ,,BUTLER,5000.00,1943780836,NORTHPOINT DEVELOPMENT,01/20/2022
3380199682,10/01/2021,12/31/2021,8162,GERY,J.,CHICO,125.00,1101569172,"KING SYKES, LLC",01/20/2022
1280795792,10/01/2023,12/31/2023,24485,ANDREW,,HAYS,340.00,3506460583,"130 E. RANDOLPH STREET LOCATION II, LLC",01/03/2024
2951972534,10/01/2021,12/31/2021,14481,DJAVAN,,CONWAY,12000.00,1724687171,MOLSONCOORS BEVERAGE COMPANY,01/20/2022
2497592843,04/01/2023,06/30/2023,25759,ALISA,,KAPLAN,400.00,2712505031,REFORM FOR ILLINOIS,07/05/2023
889473488,07/01/2021,09/30/2021,5967,JONATHAN,,CASIANO,6500.00,1056362820,PNC CAPITAL MARKETS LLC,10/22/2021
1653253458,07/01/2021,09/30/2021,25227,LIZ,,BUTLER,1000.00,510516591,JOKR US CORP.,01/20/2022
1980026152,07/01/2022,09/30/2022,3962,CHRIS,A,LEACH,5000.00,1842825126,BALLY'S CORPORATION,10/10/2022
330289866,04/01/2021,06/30/2021,25227,LIZ,,BUTLER,5000.00,2786762133,"RDM DEVELOPMENT AND INVESTMENTS, LLC",01/20/2022
2145343547,07/01/2023,09/30/2023,20526,PAVOL,,REHUS,500.00,1671164904,"JCDECAUX NORTH AMERICA, INC",10/02/2023
2214061894,10/01/2021,12/31/2021,25415,TONY,,RADEN,300.00,3669200636,AFTER SCHOOL MATTERS,01/20/2022
1219020079,10/01/2021,12/31/2021,18181,JOHN,R,DALEY,7500.00,289521442,ACREAGE HOLDINGS,01/20/2022
827499129,10/01/2021,12/31/2021,3985,PAUL,,ROSENFELD,4000.00,2029214298,"4FRONT ADVISORS, LLC",01/20/2022
84099834,10/01/2021,12/31/2021,24720,ALAN,J,SULLIVAN,486.00,3481189951,"JCDECAUX CHICAGO, LLC",01/20/2022
1831773319,10/01/2021,12/31/2021,4103,MARY,E,GEORGE,2000.00,3595498788,WATERTON ASSOCIATES LLC,01/20/2022
612151276,10/01/2021,12/31/2021,25227,LIZ,,BUTLER,1000.00,3270690281,"LSC DEVELOPMENT, LLC",01/20/2022
1831773319,10/01/2021,12/31/2021,24484,BRIAN,,BEZANIS,2000.00,2335922902,"STERLING BAY, LLC AND ITS AFFILIATES",01/20/2022
1831773319,10/01/2021,12/31/2021,16202,STACEY,,KODAK,2000.00,1329016318,"JCDECAUX AIRPORT CHICAGO, LLC",01/20/2022
2283237414,10/01/2021,12/31/2021,3985,PAUL,,ROSENFELD,5000.00,3551553158,BIOTECHNOLOGY INNOVATION ORGANIZATION,01/20/2022
2283237414,10/01/2021,12/31/2021,25227,LIZ,,BUTLER,5000.00,2950837352,1370 EVERGREEN LLC,01/20/2022
2283237414,10/01/2021,12/31/2021,3824,DANIEL,L,SHOMON,5000.00,2681372559,GILBANE BUILDING COMPANY,01/20/2022
2435697049,10/01/2021,12/31/2021,3985,PAUL,,ROSENFELD,10000.00,519872485,AMERESCO INC,01/20/2022
2283237414,10/01/2021,12/31/2021,25227,LIZ,,BUTLER,5000.00,1514093150,"HALO SECURITY GROUP, LLC",01/20/2022
3978055978,10/01/2021,12/31/2021,3985,PAUL,,ROSENFELD,2500.00,4261506468,STAFFING SERVICES ASSOCIATION OF ILLINOIS,01/20/2022
3486411985,10/01/2021,12/31/2021,25227,LIZ,,BUTLER,15000.00,266983791,BPG ACQUISITIONS LLC,01/20/2022
1716330481,10/01/2021,12/31/2021,25436,COLBY,,WARD,140.00,330984471,ADOBE INC.,01/20/2022
612151276,10/01/2021,12/31/2021,25227,LIZ,,BUTLER,1000.00,510516591,JOKR US CORP.,01/20/2022
2283237414,10/01/2021,12/31/2021,25227,LIZ,,BUTLER,5000.00,568589608,THE OBSIDIAN COLLECTION,01/20/2022
3233619886,10/01/2021,12/31/2021,3985,PAUL,,ROSENFELD,3750.00,3950284454,AMERICAN STAFFING ASSOCIATION,01/20/2022
1091638756,04/01/2023,06/30/2023,25050,GREGORY,,WHEELER,1738.25,1142196526,"UNITED AIRLINES, INC.",07/05/2023
2283237414,10/01/2021,12/31/2021,25227,LIZ,,BUTLER,5000.00,1943780836,NORTHPOINT DEVELOPMENT,01/20/2022
612151276,10/01/2021,12/31/2021,5967,JONATHAN,,CASIANO,1000.00,1056362820,PNC CAPITAL MARKETS LLC,01/20/2022
1475624767,10/01/2021,12/31/2021,4103,MARY,E,GEORGE,3000.00,2672030961,AH-441 ERIE LLC,01/20/2022
444897447,07/01/2021,09/30/2021,24679,MOISES,,MORENO,80.00,2646471144,PILSEN ALLIANCE,10/22/2021
2365248359,10/01/2021,12/31/2021,24221,KELLY,,EICKENHORST,6720.00,2992711528,AMERICAN AIRLINES,01/20/2022
2283237414,10/01/2021,12/31/2021,25227,LIZ,,BUTLER,5000.00,3635194996,LACUNA LOFT PROPERTY LLC,01/20/2022
1017219115,10/01/2021,12/31/2021,18181,JOHN,R,DALEY,6000.00,3582741029,TALMAN CONSULTING,01/20/2022
827499129,10/01/2021,12/31/2021,3985,PAUL,,ROSENFELD,4000.00,1400544181,"CASH AMERICA, INC",01/20/2022
1219020079,10/01/2021,12/31/2021,18181,JOHN,R,DALEY,7500.00,1589984964,ILLINOIS HOTEL AND LODGING ASSOCIATION,01/20/2022
3202848188,10/01/2021,12/31/2021,19001,SARA,,BARNES,500.00,3461327329,HAMILTON & GROVE PROPERTIES INC. C/O JAMES WILLIAMS,01/20/2022
581027063,04/01/2023,06/30/2023,21846,CURT,A,FIEDLER,6000.00,3448728419,MIDWEST INDEPENDENT RETAILERS ASSOCIATION,07/05/2023
1908258813,07/01/2021,09/30/2021,5967,JONATHAN,,CASIANO,7500.00,127856746,"PNC BANK, NATIONAL ASSOCIATION",10/22/2021
1222795680,10/01/2021,12/31/2021,4055,ANN,T,MORONEY,1860.00,2197518786,COVENANT HOUSE ILLINOIS,01/20/2022
378238141,07/01/2021,09/30/2021,25227,LIZ,,BUTLER,5000.00,3612968429,4626 ASHLAND LLC,01/20/2022
3617787210,10/01/2021,12/31/2021,25412,CARLY,,OGLETREE,150.00,3669200636,AFTER SCHOOL MATTERS,01/20/2022
1475624767,10/01/2021,12/31/2021,3985,PAUL,,ROSENFELD,3000.00,3218047285,ASTRAZENECA PHARMACEUTICALS LP,01/20/2022
2283237414,10/01/2021,12/31/2021,25227,LIZ,,BUTLER,5000.00,772363330,"GLENSTAR PROPERTIES, LLC",01/20/2022
3079034,01/01/2021,03/31/2021,4055,ANN,T,MORONEY,1995.13,1044516389,CHICAGO PUBLIC SCHOOLS,01/20/2022
2569117199,01/01/2021,03/31/2021,25227,LIZ,,BUTLER,5000.00,772363330,"GLENSTAR PROPERTIES, LLC",01/20/2022
1571073270,10/01/2021,12/31/2021,18181,JOHN,R,DALEY,8500.00,192971571,REEF TECHNOLOGY,01/20/2022
330289866,04/01/2021,06/30/2021,25227,LIZ,,BUTLER,5000.00,772363330,"GLENSTAR PROPERTIES, LLC",01/20/2022
2283237414,10/01/2021,12/31/2021,3824,DANIEL,L,SHOMON,5000.00,2713164560,PFIZER INC.,01/20/2022
378238141,07/01/2021,09/30/2021,25227,LIZ,,BUTLER,5000.00,3270690281,"LSC DEVELOPMENT, LLC",01/20/2022
3231498123,07/01/2022,09/30/2022,3962,CHRIS,A,LEACH,500.00,1482271780,GOLUB & COMPANY LLC,10/10/2022
